District Name,K-12,SchoolYearId
Grayslake CCSD 46,3541,2020
Deerfield SD 109,2810,2020
Round Lake CUSD 116,6635,2020
Wauconda CUSD 118,4386,2020
Mundelein Cons HSD 120,2069,2020
North Chicago SD 187,3065,2020
DePue USD 103,322,2020
Princeton ESD 115,1037,2020
Colona SD 190,377,2020
Orion CUSD 223,945,2020
Geneseo CUSD 228,2509,2020
Bradford CUSD 1,127,2020
Alxndr/Jcksn/Pulsk/Prry/Union ROE,16,2020
Giant City CCSD 130,209,2020
Pinckneyville SD 50,512,2020
CCSD 204,145,2020
Meridian CUSD 101,401,2020
Jamp Spec Educ Services,18,2020
County of Union Sch Dist No43,371,2020
Anna Jonesboro CHSD 81,499,2020
SD U-46,36148,2020
CUSD 300,19955,2020
Central CUSD 301,4307,2020
Geneva CUSD 304,5450,2020
Milford Area Public Schools District 124,501,2020
Bradley SD 61,1240,2020
Kankakee SD 111,4531,2020
St George CCSD 258,412,2020
Galesburg CUSD 205,4009,2020
R O W V A CUSD 208,508,2020
Abingdon-Avon CUSD 276,900,2020
Mercer County School District 404,1211,2020
Shawnee CUSD 84,271,2020
Aurora East USD 131,12911,2020
Mid-Valley Special Ed Coop,30,2020
Donovan CUSD 3,267,2020
Iroquois County CUSD 9,887,2020
Crescent Iroquois CUSD 249,78,2020
Iroquois Special Education,14,2020
Henderson/Knox/Mercer/Warren ROE,87,2020
Knoxville CUSD 202,970,2020
Knox Warren Special Education Districts,59,2020
Lake ROE,510,2020
Emmons SD 33,302,2020
Waukegan CUSD 60,14726,2020
Lake Forest SD 67,1641,2020
Rondout SD 72,136,2020
Mundelein ESD 75,1663,2020
Diamond Lake SD 76,846,2020
Lake Zurich CUSD 95,5494,2020
Bannockburn SD 106,143,2020
North Shore SD 112,3639,2020
Lake Forest CHSD 115,1537,2020
CHSD 117,2652,2020
LaSalle Putnam Alliance,56,2020
La Salle-Peru Twp HSD 120,1174,2020
La Salle ESD 122,890,2020
Oglesby ESD 125,417,2020
United CUSD 304,863,2020
Millburn CCSD 24,1180,2020
Lake Villa CCSD 41,2451,2020
Woodland CCSD 50,5136,2020
Gurnee SD 56,1887,2020
Lake Bluff ESD 65,854,2020
Hawthorn CCSD 73,3808,2020
Kildeer Countryside CCSD 96,3195,2020
Aptakisic-Tripp CCSD 102,2426,2020
Lincolnshire-Prairieview SD 103,1828,2020
Twp HSD 113,3467,2020
Fox Lake GSD 114,641,2020
Grant CHSD 124,1759,2020
Grayslake CHSD 127,2764,2020
CHSD 128,3287,2020
Northern Suburban Spec Ed Dist,191,2020
Earlville CUSD 9,377,2020
Streator Twp HSD 40,835,2020
Allen-Otter Creek CCSD 65,68,2020
Deer Park CCSD 82,68,2020
Waltham CCSD 185,199,2020
Rutland CCSD 230,67,2020
Mendota Twp HSD 280,522,2020
Lostant CUSD 425,56,2020
Midland CUSD 7,653,2020
Macon/Piatt ROE,191,2020
John C Dunham STEM Partnership School,188,2020
Elgin Math and Science Academy Charter School,259,2020
Cissna Park CUSD 6,281,2020
Herscher CUSD 2,1595,2020
Grant Park CUSD 6,421,2020
St Anne CHSD 302,186,2020
Bradley Bourbonnais CHSD 307,1944,2020
Kankakee Area Spec Educ Coop,15,2020
West Central CUSD 235,695,2020
Monmouth-Roseville CUSD 238,1475,2020
Winthrop Harbor SD 1,515,2020
Beach Park CCSD 3,2070,2020
Antioch CCSD 34,2645,2020
Gavin SD 37,751,2020
Big Hollow SD 38,1739,2020
Oak Grove SD 68 Green Oaks,929,2020
Libertyville SD 70,2227,2020
Fremont SD 79,2113,2020
Warren Twp HSD 121,3876,2020
Adlai E Stevenson HSD 125,4271,2020
Zion-Benton Twp HSD 126,2489,2020
Leland CUSD 1,260,2020
Streator ESD 44,1462,2020
Grand Ridge CCSD 95,187,2020
Ottawa Twp HSD 140,1190,2020
Marseilles ESD 150,469,2020
Seneca Twp HSD 160,429,2020
Seneca CCSD 170,441,2020
Wallace CCSD 195,346,2020
Argenta-Oreana CUSD 1,854,2020
Decatur SD 61,8143,2020
Bement CUSD 5,261,2020
Calhoun/Greene/Jersy/Macoupin ROE,50,2020
Brussels CUSD 42,106,2020
Carrollton CUSD 1,482,2020
Mount Olive CUSD 5,407,2020
Bethalto CUSD 8,2334,2020
McHenry ROE,71,2020
McHenry CCSD 15,4191,2020
Cary CCSD 26,2316,2020
Prairie Grove CSD 46,664,2020
Crystal Lake CCSD 47,7128,2020
McHenry CHSD 156,2146,2020
Richmond-Burton CHSD 157,612,2020
Marengo-Union E Cons D 165,956,2020
Monroe/Randolph ROE,106,2020
Steeleville CUSD 138,412,2020
Sparta CUSD 140,1106,2020
Lee/Ogle/Whiteside ROE,144,2020
Dixon USD 170,2523,2020
Kings Cons SD 144,88,2020
Byron CUSD 226,1454,2020
Bi-County Special Educ Coop,152,2020
Barrington CUSD 220,8317,2020
Spec Educ Dist Lake County/Sedol,579,2020
Prairie Crossing Charter School,432,2020
LEARN Charter 9 Campus in Waukegan,414,2020
La Salle/Marshall/Putnam ROE,77,2020
Serena CUSD 2,625,2020
Dimmick Community Consolidated SD #175,166,2020
Tonica CCSD 79,136,2020
Peru ESD 124,855,2020
Ottawa ESD 141,1735,2020
Miller Twp CCSD 210,167,2020
Mendota CCSD 289,1009,2020
Putnam County CUSD 535,764,2020
Mt Zion CUSD 3,2401,2020
Sangamon Valley CUSD 9,649,2020
Macon-Piatt Spec Educ Jnt Agr,46,2020
Monticello CUSD 25,1552,2020
Greenfield CUSD 10,395,2020
Gillespie CUSD 7,1206,2020
Madison ROE,128,2020
Edwardsville CUSD 7,7378,2020
Granite City CUSD 9,5726,2020
Collinsville CUSD 10,6023,2020
Madison CUSD 12,581,2020
Region III Spec Ed Coop,47,2020
Fox River Grove Cons SD 3,393,2020
Warrensburg-Latham CUSD 11,899,2020
Meridian CUSD 15,941,2020
North Greene CUSD 3,764,2020
Jersey CUSD 100,2391,2020
Carlinville CUSD 1,1302,2020
Northwestern CUSD 2,322,2020
Staunton CUSD 6,1211,2020
Roxana CUSD 1,1698,2020
Triad CUSD 2,3751,2020
Venice CUSD 3,68,2020
East Alton SD 13,666,2020
Wood River-Hartford ESD 15,617,2020
Johnsburg CUSD 12,1704,2020
Riley CCSD 18,277,2020
Huntley Community School District 158,8907,2020
Columbia CUSD 4,1923,2020
Waterloo CUSD 5,2646,2020
Prairie Du Rocher CCSD 134,110,2020
Lee County Spec Educ Assoc,22,2020
Oregon CUSD 220,1343,2020
Erie CUSD 1,595,2020
East Coloma - Nelson CESD 20,232,2020
Pleasant Valley SD 62,467,2020
Oak Grove SD 68  Bartonville,256,2020
Rock Island ROE,64,2020
East Moline SD 37,2555,2020
Henry-Senachwine CUSD 5,492,2020
Maroa Forsyth CUSD 2,1128,2020
Deland-Weldon CUSD 57,180,2020
Cerro Gordo CUSD 100,433,2020
Calhoun CUSD 40,443,2020
Bunker Hill CUSD 8,541,2020
Southwestern CUSD 9,1292,2020
North Mac CUSD 34,1147,2020
Highland CUSD 5,2732,2020
Alton CUSD 11,5827,2020
East Alton-Wood River CHSD 14,570,2020
Nippersink SD 2,1089,2020
Harvard CUSD 50,2517,2020
CHSD 155,5777,2020
Woodstock CUSD 200,5928,2020
Valmeyer CUSD 3,383,2020
Red Bud CUSD 132,992,2020
Chester CUSD 139,956,2020
Paw Paw CUSD 271,123,2020
Forrestville Valley CUSD 221,770,2020
Polo CUSD 222,555,2020
Eswood CCSD 269,74,2020
River Bend CUSD 2,881,2020
Morrison CUSD 6,964,2020
Rock Falls ESD 13,794,2020
Brimfield CUSD 309,633,2020
Alden Hebron SD 19,359,2020
Harrison SD 36,344,2020
Marengo CHSD 154,659,2020
Coulterville USD 1,203,2020
Perandoe Spec Educ District,72,2020
Steward ESD 220,63,2020
Amboy CUSD 272,678,2020
Ashton-Franklin Center CUSD 275,493,2020
Creston CCSD 161,91,2020
Rochelle Twp HSD 212,814,2020
Meridian CUSD 223,1534,2020
Rochelle CCSD 231,1447,2020
Ogle Co Education Cooperative,38,2020
Prophetstown-Lyndon-Tampico CUSD3,680,2020
Montmorency CCSD 145,225,2020
Spec Educ Assoc of Peoria County,69,2020
Norwood ESD 63,420,2020
Bartonville SD 66,275,2020
Monroe SD 70,301,2020
Farmington Central CUSD 265,1218,2020
Limestone CHSD 310,950,2020
Il Valley Central USD 321,1925,2020
Peoria Heights CUSD 325,673,2020
Hampton SD 29,226,2020
Silvis SD 34,581,2020
Sherrard CUSD 200,1359,2020
Limestone Walters CCSD 316,191,2020
Elmwood CUSD 322,636,2020
Dunlap CUSD 323,4508,2020
Princeville CUSD 326,678,2020
Illini Bluffs CUSD 327,849,2020
Hollis Cons SD 328,136,2020
Carbon Cliff-Barstow SD 36,251,2020
Moline-Coal Valley CUSD 40,6930,2020
Rock Island SD 41,5848,2020
Riverdale CUSD 100,1078,2020
Black Hawk Area Sp Ed District,186,2020
Lebanon CUSD 9,541,2020
Mascoutah CUD 19,3966,2020
Wolf Branch SD 113,693,2020
Harmony Emge SD 175,736,2020
Belleville Area Special Services,261,2020
Pawnee CUSD 11,558,2020
Riverton CUSD 14,1313,2020
New Berlin CUSD 16,858,2020
Central SD 51,1387,2020
Rankin CSD 98,194,2020
Pekin PSD 108,3279,2020
South Pekin SD 137,181,2020
East Peoria CHSD 309,997,2020
Delavan CUSD 703,441,2020
Riverview CCSD 2,200,2020
Sterling CUSD 5,3131,2020
Rock Falls Twp HSD 301,641,2020
Peoria ROE,136,2020
Pleasant Hill SD 69,216,2020
Peoria SD 150,12346,2020
United Twp HSD 30,1705,2020
St Libory Cons SD 30,58,2020
Marissa CUSD 40,478,2020
New Athens CUSD 60,448,2020
Pontiac-W Holliday SD 105,634,2020
Smithton CCSD 130,554,2020
Cahokia CUSD 187,3112,2020
Dupo CUSD 196,929,2020
Belleville Twp HSD 201,4677,2020
Menard/Sangamon ROE,224,2020
Tri City CUSD 1,498,2020
Springfield SD 186,12714,2020
Illini Central CUSD 189,612,2020
District 50 Schools,673,2020
Creve Coeur SD 76,507,2020
East Peoria SD 86,1470,2020
N Pekin & Marquette Hght SD 102,437,2020
Pekin CSD 303,1780,2020
Washington CHSD 308,1370,2020
Tazewell-Mason Cntys Sp Ed Assoc,59,2020
Deer Creek-Mackinaw CUSD 701,1000,2020
Rockridge CUSD 300,1050,2020
Saint Clair ROE,84,2020
Shiloh Village SD 85,558,2020
O Fallon CCSD 90,3669,2020
Central SD 104,557,2020
Grant CCSD 110,570,2020
High Mount SD 116,337,2020
Belleville SD 118,3430,2020
Signal Hill SD 181,289,2020
Brooklyn UD 188,141,2020
Greenview CUSD 200,195,2020
Athens CUSD 213,1010,2020
Rochester CUSD 3A,2139,2020
Pleasant Plains CUSD 8,1231,2020
Williamsville CUSD 15,1489,2020
Havana CUSD 126,825,2020
Midwest Central CUSD 191,853,2020
Robein SD 85,169,2020
Spring Lake CCSD 606,43,2020
Morton CUSD 709,3082,2020
Vermilion ROE,20,2020
Georgetown-Ridge Farm CUD 4,884,2020
Armstrong Twp HSD 225,139,2020
Bismarck Henning Rossville Alvin Cooperative High School,334,2020
Will ROE,271,2020
Channahon SD 17,1190,2020
Homer CCSD 33C,3717,2020
Laraway CCSD 70C,380,2020
Rockdale SD 84,247,2020
Chaney-Monge SD 88,423,2020
Manhattan SD 114,1541,2020
Summit Hill SD 161,2678,2020
S Will Co Coop for Spec Ed,1,2020
Lincoln-Way Area Spec Ed JA Dist,92,2020
IDJJ Sch Dist 428,189,2020
ISU  Laboratory Schools,1015,2020
Freeburg CCSD 70,757,2020
Freeburg CHSD 77,653,2020
Whiteside SD 115,1195,2020
Belle Valley SD 119,976,2020
Millstadt CCSD 160,715,2020
East St Louis SD 189,4766,2020
O Fallon Twp HSD 203,2471,2020
Porta CUSD 202,1009,2020
Ball Chatham CUSD 5,4630,2020
Auburn CUSD 10,1168,2020
Sangamon Area Spec Ed Dist,96,2020
Mason/Tazewell/Woodford ROE,51,2020
Washington SD 52,901,2020
Tremont CUSD 702,993,2020
El Paso-Gridley CUSD 11,1142,2020
Germantown Hills SD 69,815,2020
County of Woodford School,952,2020
Bismarck Henning CUSD,554,2020
Potomac CUSD 10,129,2020
Danville CCSD 118,5024,2020
S Will Co Coop for Spec Ed,210,2020
Union SD 81,103,2020
Fairmont SD 89,283,2020
Joliet Twp HSD 204,6636,2020
Reed Custer CUSD 255U,1300,2020
Metamora CCSD 1,882,2020
Lowpoint-Washburn CUSD 21,314,2020
Eureka CUD 140,1544,2020
Rossville-Alvin CUSD 7,259,2020
Salt Fork Community Unit District  512,841,2020
Joliet PSD 86,10324,2020
Lockport Area Spec Educ Coop,7,2020
Richland GSD 88A,831,2020
New Lenox SD 122,5132,2020
Elwood CCSD 203,296,2020
Peotone CUSD 207U,1358,2020
Valley View CUSD 365U,15488,2020
Dept of Human Services,229,2020
University of Ill Lab School,306,2020
Fieldcrest CUSD 6,917,2020
Roanoke Benson CUSD 60,489,2020
Woodford Cty Special Ed Assoc,68,2020
Westville CUSD 2,1213,2020
Hoopeston Area CUSD 11,1094,2020
Armstrong-Ellis Cons SD 61,75,2020
Oakwood CUSD 76,917,2020
Vermilion Assoc for Spec Educ,52,2020
Troy CCSD 30C,3922,2020
Taft SD 90,269,2020
Lockport SD 91,584,2020
Will County SD 92,1417,2020
Frankfort CCSD 157C,2487,2020
Mokena SD 159,1500,2020
Beecher CUSD 200U,1066,2020
Crete Monee CUSD 201U,4317,2020
Plainfield SD 202,25330,2020
Lockport Twp HSD 205,3836,2020
Wilmington CUSD 209U,1183,2020
Lincoln Way CHSD 210,6677,2020
Illinois Mathematics & Science Academy,631,2020
Payson CUSD 1,476,2021
Liberty CUSD 2,585,2021
Central CUSD 3,834,2021
CUSD 4,631,2021
Quincy SD 172,6110,2021
Brown County CUSD 1,654,2021
Beardstown CUSD 15,1312,2021
Virginia CUSD 64,286,2021
A-C Central CUSD 262,358,2021
Franklin CUSD 1,277,2021
Waverly CUSD 6,343,2021
Meredosia-Chambersburg CUSD 11,178,2021
Triopia CUSD 27,358,2021
Jacksonville SD 117,3064,2021
Pleasant Hill CUSD 3,286,2021
Griggsville-Perry CUSD 4,337,2021
Pikeland CUSD 10,1051,2021
Western CUSD 12,456,2021
Winchester CUSD 1,552,2021
Scott-Morgan CUSD 2,207,2021
Mulberry Grove CUSD 1,333,2021
Bond County CUSD 2,1595,2021
Morrisonville CUSD 1,262,2021
Taylorville CUSD 3,2216,2021
Edinburg CUSD 4,224,2021
Pana CUSD 8,1155,2021
South Fork SD 14,277,2021
Altamont CUSD 10,684,2021
Beecher City CUSD 20,308,2021
Dieterich CUSD 30,531,2021
Effingham CUSD 40,2400,2021
Teutopolis CUSD 50,1043,2021
Brownstown CUSD 201,344,2021
St Elmo CUSD 202,389,2021
Vandalia CUSD 203,1353,2021
Ramsey CUSD 204,401,2021
Panhandle CUSD 2,434,2021
Hillsboro CUSD 3,1480,2021
Litchfield CUSD 12,1210,2021
Nokomis CUSD 22,539,2021
Belvidere CUSD 100,7384,2021
North Boone CUSD 200,1462,2021
Harlem UD 122,6091,2021
Kinnikinnick CCSD 131,1618,2021
Prairie Hill CCSD 133,691,2021
Shirland CCSD 134,92,2021
Rockton SD 140,1483,2021
Rockford SD 205,25279,2021
Hononegah CHD 207,1968,2021
County of Winnebago SD 320,868,2021
Pecatonica CUSD 321,860,2021
Durand CUSD 322,521,2021
Winnebago CUSD 323,1258,2021
Palatine CCSD 15,11008,2021
Wheeling CCSD 21,5691,2021
Prospect Heights SD 23,1413,2021
Arlington Heights SD 25,5212,2021
River Trails SD 26,1492,2021
Northbrook ESD 27,1345,2021
Northbrook SD 28,1771,2021
Sunset Ridge SD 29,476,2021
Northbrook/Glenview SD 30,1204,2021
West Northfield SD 31,842,2021
Glenview CCSD 34,4222,2021
Glencoe SD 35,1192,2021
Winnetka SD 36,1667,2021
Avoca SD 37,687,2021
Kenilworth SD 38,448,2021
Wilmette SD 39,3363,2021
Schaumburg CCSD 54,14827,2021
Mount Prospect SD 57,2223,2021
Comm Cons SD 59,5916,2021
CCSD 62,4063,2021
East Maine SD 63,3279,2021
Park Ridge CCSD 64,4616,2021
Evanston CCSD 65,6997,2021
Golf ESD 67,695,2021
Skokie SD 68,1650,2021
Skokie SD 69,1618,2021
Morton Grove SD 70,863,2021
Niles ESD 71,574,2021
Fairview SD 72,754,2021
East Prairie SD 73,462,2021
Skokie SD 73-5,996,2021
Lincolnwood SD 74,1183,2021
Evanston Twp HSD 202,3731,2021
New Trier Twp HSD 203,4030,2021
Maine Township HSD 207,6328,2021
Township HSD 211,11968,2021
Township HSD 214,12061,2021
Niles Twp HSD 219,4659,2021
Northfield Twp HSD 225,5164,2021
Childcare Network of Evanston,0,2021
P L C C A,0,2021
Rosemont ESD 78,187,2021
Pennoyer SD 79,397,2021
Norridge SD 80,1024,2021
Schiller Park SD 81,1285,2021
Mannheim SD 83,2381,2021
Franklin Park SD 84,1265,2021
Rhodes SD 84-5,520,2021
River Grove SD 85-5,694,2021
Union Ridge SD 86,574,2021
Berkeley SD 87,2356,2021
Bellwood SD 88,2123,2021
Maywood-Melrose Park-Broadview 89,4177,2021
River Forest SD 90,1424,2021
Forest Park SD 91,618,2021
Lindop SD 92,364,2021
Westchester SD 92-5,1016,2021
Hillside SD 93,413,2021
Komarek SD 94,460,2021
Brookfield Lagrange Park SD 95,1306,2021
Riverside SD 96,1610,2021
Oak Park ESD 97,5571,2021
Berwyn North SD 98,2566,2021
Cicero SD 99,9654,2021
Berwyn South SD 100,3116,2021
Western Springs SD 101,1474,2021
La Grange SD 102,2954,2021
Lyons SD 103,2106,2021
La Grange SD 105 South,1240,2021
LaGrange Highlands SD 106,880,2021
Pleasantdale SD 107,794,2021
Oak Park - River Forest SD 200,3427,2021
J S Morton HSD 201,8245,2021
Lyons Twp HSD 204,4037,2021
Riverside-Brookfield Twp SD 208,1659,2021
Proviso Twp HSD 209,4538,2021
Leyden CHSD 212,3539,2021
Childrens Cntr Cicero-Berwyn,0,2021
Ridgewood CHSD 234,844,2021
Oak Park & River Forest Day Nurs,0,2021
Elmwood Park CUSD 401,2740,2021
Morton College District 527,0,2021
ABC Toon Town II Educational Ctr,0,2021
Learning Tree Child Care Ctr LLC,0,2021
Academic Mastery Academy,0,2021
Summit SD 104,1481,2021
Willow Springs SD 108,379,2021
Indian Springs SD 109,2309,2021
Central Stickney SD 110,318,2021
Burbank SD 111,3258,2021
Lemont-Bromberek CSD 113A,2271,2021
North Palos SD 117,3239,2021
Palos CCSD 118,1919,2021
Ridgeland SD 122,2187,2021
Oak Lawn-Hometown SD 123,3151,2021
Evergreen Park ESD 124,1840,2021
Atwood Heights SD 125,557,2021
Alsip-Hazlgrn-Oaklwn SD 126,1487,2021
Worth SD 127,1047,2021
Chicago Ridge SD 127-5,1330,2021
Palos Heights SD 128,679,2021
Cook County SD 130,3050,2021
Calumet Public SD 132,948,2021
Gen George Patton SD 133,203,2021
Orland SD 135,4905,2021
Kirby SD 140,3389,2021
Forest Ridge SD 142,1485,2021
Midlothian SD 143,1545,2021
Posen-Robbins ESD 143-5,1187,2021
Prairie-Hills ESD 144,2481,2021
Arbor Park SD 145,1111,2021
CCSD 146,2221,2021
W Harvey-Dixmoor PSD 147,784,2021
Dolton SD 148,1898,2021
Dolton SD 149,2349,2021
South Holland SD 150,849,2021
South Holland SD 151,1508,2021
Harvey SD 152,1601,2021
Hazel Crest SD 152-5,827,2021
Homewood SD 153,1836,2021
Thornton SD 154,229,2021
Burnham SD 154-5,161,2021
Calumet City SD 155,986,2021
Lincoln ESD 156,777,2021
Hoover-Schrum Memorial SD 157,782,2021
Lansing SD 158,2540,2021
ESD 159,1691,2021
Country Club Hills SD 160,1250,2021
Flossmoor SD 161,2250,2021
Matteson ESD 162,2267,2021
Park Forest SD 163,1406,2021
Brookwood SD 167,1071,2021
CCSD 168,1222,2021
Ford Heights SD 169,384,2021
Chicago Heights SD 170,2601,2021
Sunnybrook SD 171,946,2021
Sandridge SD 172,330,2021
Steger SD 194,1365,2021
Thornton Twp HSD 205,4803,2021
Bloom Twp HSD 206,2879,2021
Lemont Twp HSD 210,1405,2021
Successful Beginnings Learning,0,2021
Thornton Fractional Twp HSD 215,3290,2021
Argo CHSD 217,1923,2021
CHSD 218,5334,2021
Reavis Twp HSD 220,1977,2021
Rich Twp HSD 227,2614,2021
Bremen CHSD 228,5195,2021
Oak Lawn CHSD 229,1867,2021
Cons HSD 230,7566,2021
Evergreen Park CHSD 231,865,2021
Homewood Flossmoor CHSD 233,2831,2021
Cuddle Care Child Care Ctr Inc,0,2021
Brightstart Childcare & Presch,0,2021
Sandbox Learning Center,0,2021
M & M Childcare Center Inc,0,2021
Under Carreys Care Corporation,0,2021
Southland College Prep Charter High School,578,2021
Carroll/Jo Daviess/Stephenson ROE,0,2021
Eastland CUSD 308,644,2021
West Carroll CUSD 314,848,2021
Chadwick-Milledgeville CUSD 399,377,2021
East Dubuque USD 119,577,2021
Galena USD 120,784,2021
Warren CUSD 205,356,2021
Stockton CUSD 206,505,2021
River Ridge CUSD 210,425,2021
Scales Mound CUSD 211,246,2021
Freeport SD 145,3454,2021
Pearl City CUSD 200,405,2021
Dakota CUSD 201,760,2021
Lena Winslow CUSD 202,722,2021
Orangeville CUSD 203,305,2021
Fisher CUSD 1,579,2021
Mahomet-Seymour CUSD 3,3138,2021
Champaign CUSD 4,9922,2021
Tolono CUSD 7,1530,2021
Heritage CUSD 8,356,2021
Champaign County of,0,2021
Urbana SD 116,3842,2021
Thomasboro CCSD 130,125,2021
Rantoul City SD 137,1597,2021
Ludlow CCSD 142,56,2021
St Joseph CCSD 169,754,2021
Gifford CCSD 188,159,2021
Rantoul Township HSD 193,798,2021
Prairieview-Ogden CCSD 197,242,2021
St Joseph Ogden CHSD 305,433,2021
Gibson City-Melvin-Sibley CUSD 5,895,2021
Paxton-Buckley-Loda CUD 10,1236,2021
Marshall CUSD 2C,1219,2021
Martinsville CUSD 3C,331,2021
Casey-Westfield CUSD 4C,764,2021
Charleston CUSD 1,2531,2021
Mattoon CUSD 2,2897,2021
Oakland CUSD 5,231,2021
Neoga CUSD 3,516,2021
Cumberland CUSD 77,964,2021
Tuscola CUSD 301,907,2021
Villa Grove CUSD 302,585,2021
Arthur CUSD 305,1018,2021
Arcola CUSD 306,625,2021
Shiloh CUSD 1,342,2021
Kansas CUSD 3,188,2021
Paris CUSD 4,587,2021
Edgar County CUD 6,269,2021
Paris-Union SD 95,1094,2021
Sullivan CUSD 300,1095,2021
Okaw Valley CUSD 302,466,2021
Windsor CUSD 1,321,2021
Cowden-Herrick CUSD 3A,318,2021
Shelbyville CUSD 4,1153,2021
Stewardson-Strasburg CUD 5A,390,2021
Central A & M CUD 21,641,2021
Clay/Cwford/Jsper/Lwrnce/Rhland,0,2021
Buckeroo Early Education Ctr,0,2021
Clay City CUSD 10,264,2021
North Clay CUSD 25,518,2021
Flora CUSD 35,1264,2021
Hutsonville CUSD 1,287,2021
Robinson CUSD 2,1493,2021
Palestine CUSD 3,272,2021
Oblong CUSD 4,521,2021
Kids Kingdom Preschool Inc,0,2021
Jasper County CUD 1,1165,2021
Red Hill CUSD 10,870,2021
Lawrence County CUD 20,1136,2021
Richland County CUSD 1,2129,2021
RBC Early Education LLC,0,2021
Carlyle CUSD 1,990,2021
Wesclin CUSD 3,1280,2021
Breese ESD 12,584,2021
Aviston SD 21,354,2021
Willow Grove SD 46,158,2021
Bartelso SD 57,177,2021
Germantown SD 60,215,2021
Damiansville SD 62,93,2021
Albers SD 63,161,2021
Central CHSD 71,639,2021
St Rose SD 14-15,168,2021
North Wamac SD 186,111,2021
Waltonville CUSD 1,313,2021
Rome CCSD 2,368,2021
Field CCSD 3,232,2021
Opdyke-Belle-Rive CCSD 5,148,2021
Grand Prairie CCSD 6,75,2021
McClellan CCSD 12,46,2021
Summersville SD 79,246,2021
Mount Vernon SD 80,1298,2021
Bethel SD 82,174,2021
Farrington CCSD 99,59,2021
Spring Garden Community Consolidated School District 178,209,2021
Mt Vernon Twp HSD 201,1165,2021
Woodlawn Unit School District 209,499,2021
Bluford Unit School District 318,363,2021
Rend Lake Coll Dist 521,0,2021
Raccoon Cons SD 1,190,2021
Kell Cons SD 2,88,2021
Iuka CCSD 7,205,2021
Selmaville CCSD 10,242,2021
Patoka CUSD 100,227,2021
Salem SD 111,891,2021
Central City SD 133,323,2021
Centralia SD 135,1130,2021
Centralia HSD 200,866,2021
South Central CUD 401,629,2021
Sandoval CUSD 501,395,2021
Salem CHSD 600,683,2021
Odin PSD 722,205,2021
Oakdale CCSD 1,60,2021
West Washington Co CUD 10,523,2021
Irvington CCSD 11,59,2021
Ashley CCSD 15,101,2021
Nashville CCSD 49,525,2021
Nashville CHSD 99,440,2021
Childrens Home and Aid Society,0,2021
Catholic Bishop of Chicago,0,2021
Metropolitan Family Services,0,2021
The YWCA of Metropolitan Chicago,0,2021
City of Chicago SD 299,329943,2021
IL Action for Children,0,2021
Horizon Science Acad-McKinley Park Charter Sch,858,2021
Horizon Science Acad-Belmont Charter Sch,571,2021
Amandla Charter School,171,2021
Bronzeville Academy Chtr School,326,2021
Betty Shabazz  International Charter School,564,2021
Intrinsic 2 Charter High School,361,2021
Urban Prep West Charter School,82,2021
Genoa Kingston CUSD 424,1480,2021
Indian Creek CUSD 425,693,2021
Hiawatha CUSD 426,398,2021
Sycamore CUSD 427,3549,2021
DeKalb CUSD 428,6441,2021
Hinckley Big Rock CUSD 429,671,2021
Sandwich CUSD 430,1793,2021
Somonauk CUSD 432,733,2021
Northern Illinois Univ,0,2021
Clinton CUSD 15,1571,2021
Blue Ridge CUSD 18,595,2021
Woodland CUSD 5,423,2021
Tri Point CUSD 6-J,345,2021
Prairie Central CUSD 8,1613,2021
Flanagan-Cornell Dist 74,288,2021
Pontiac Twp HSD 90,693,2021
Dwight Twp HSD 230,233,2021
Dwight Common SD 232,426,2021
Rooks Creek CCSD 425,51,2021
